37640	24760	4	1024272000
41624	25650	4	1024272000
24995	28213	3	1024272000
44174	16740	5	1024531200
41525	26174	4	1024531200
41525	29195	4	1024531200
4657	29809	5	1024531200
45568	8018	5	1024617600
45739	526	5	1024704000
41487	7497	4	1024876800
41624	20332	4	1024876800
37077	27282	4	1025049600
13029	29313	4	1025049600
12118	31376	5	1025136000
39636	29726	5	1025308800
34384	31670	4	1025395200
46731	4771	4	1025481600
38273	26266	4	1025568000
46513	31845	5	1025740800
34173	32255	5	1025740800
30911	19029	5	1025827200
47230	16724	4	1025827200
34173	13365	5	1025827200
15851	28732	5	1025827200
24296	31323	4	1026000000
26041	24396	5	1026000000
42822	21354	4	1026000000
41560	32432	4	1026086400
13924	11891	5	1026086400
36890	29444	5	1026259200
25512	10621	3	1026345600
27395	13634	5	1026604800
48393	2739	3	1026604800
34150	33268	0	1026604800
6164	33955	0	1026604800
44647	15331	5	1026777600
44647	5381	5	1026777600
49869	7074	4	1027382400
22468	28270	4	1027468800
46861	18968	5	1027555200
46861	13049	4	1027555200
14042	23771	5	1027555200
2595	34114	5	1027555200
43846	29825	4	1027555200
27381	9966	4	1027555200
38185	25073	4	1027555200
41477	29717	4	1027641600
15712	33103	4	1027641600
39329	34456	5	1027814400
39329	34194	5	1027814400
1533	33491	5	1027814400
32323	10975	1	1027900800
30640	33903	4	1027900800
31261	28842	5	1027987200
50977	35754	4	1028246400
20214	27346	3	1028505600
39907	31017	5	1028505600
42023	27412	3	1028505600
43135	8245	5	1028505600
51475	13956	0	1028592000
49214	33407	3	1028678400
15492	15902	5	1029110400
51475	36551	5	1029110400
16667	36286	1	1029110400
37275	32207	5	1029110400
51510	17351	4	1029110400
42635	36572	5	1029110400
51881	15541	5	1029196800
43005	24206	4	1029196800
41831	34967	5	1029283200
39277	34458	5	1029369600
37584	28227	0	1029456000
39389	36835	4	1029456000
52424	37287	4	1029715200
43846	35703	5	1029715200
5743	35916	4	1029715200
30200	36846	0	1029715200
25784	24416	3	1029715200
52306	29498	5	1029715200
52525	37443	2	1029715200
24077	19182	4	1029801600
42023	24759	5	1029801600
51664	36888	5	1029801600
44684	35983	4	1029888000
52528	36900	5	1029888000
41874	9537	4	1030060800
27711	10003	5	1030060800
30716	23604	5	1030060800
49360	34793	5	1030060800
20371	36892	5	1030233600
30340	36913	5	1030320000
51664	3047	0	1030492800
39733	17313	5	1030579200
41874	23422	4	1030665600
29152	32863	5	1030924800
30740	38636	2	1030924800
53868	20253	3	1030924800
40493	27776	4	1030924800
54000	31485	4	1031011200
29997	10621	4	1031011200
54016	10877	0	1031529600
43654	36286	5	1031529600
2555	16347	0	1031529600
54440	13956	4	1031529600
21841	33059	0	1031529600
50649	38606	4	1031616000
54048	37759	5	1031788800
54048	22078	5	1031788800
49214	31603	3	1031788800
51546	39831	5	1031788800
38185	26274	5	1032048000
29029	34596	5	1032048000
29029	38489	4	1032048000
30789	32257	5	1032048000
55128	36288	2	1032048000
30651	4309	4	1032134400
50605	32822	5	1032220800
52663	8480	4	1032220800
45568	35556	4	1032480000
34276	26438	0	1032480000
55017	28343	5	1032480000
29754	18946	0	1032480000
55726	38508	5	1032739200
29152	32251	4	1032739200
55393	19850	5	1032739200
14823	32875	4	1032739200
28239	27634	5	1032998400
49361	10515	1	1032998400
51891	20812	4	1032998400
56149	32982	5	1032998400
56149	38571	5	1032998400
55141	22514	5	1033084800
54827	23562	4	1033084800
52663	28908	4	1033084800
44372	39888	5	1033171200
55274	40522	0	1033171200
15572	15371	4	1033257600
55450	36162	5	1033257600
15572	14905	4	1033257600
51527	15022	5	1033344000
47649	31086	5	1033344000
56420	7527	0	1033344000
56535	35729	5	1033430400
40493	34580	4	1033430400
55780	41667	0	1033430400
53366	41306	0	1033516800
49152	41327	2	1033516800
9748	32509	5	1033603200
40560	41307	4	1033603200
11368	41525	5	1033776000
15718	40239	1	1033862400
51633	30321	0	1033862400
41177	41161	5	1033862400
13736	36368	5	1033862400
56130	24193	5	1034035200
35617	38606	3	1034035200
35848	27510	4	1034035200
30551	42211	5	1034035200
56211	41081	4	1034121600
14987	15113	0	1034121600
52640	9908	5	1034208000
35268	16410	5	1034294400
53833	31982	5	1034467200
34663	42039	5	1034553600
55974	8222	5	1034553600
55974	23464	5	1034553600
49542	30822	4	1034553600
57589	18638	5	1034553600
54753	16019	4	1034640000
25017	43099	4	1034726400
30886	13403	3	1034812800
42822	25073	4	1034985600
55461	41612	5	1034985600
45820	24759	5	1034985600
39843	21808	3	1035072000
55647	43646	3	1035244800
58404	20276	4	1035331200
50555	21207	5	1035331200
49588	21093	4	1035331200
53071	18789	4	1035417600
57765	36537	4	1035504000
9748	34464	5	1035504000
54191	41470	5	1035590400
53378	24319	5	1035676800
46786	1141	3	1035763200
47230	41327	5	1035849600
59099	28039	4	1035849600
38766	44252	4	1035849600
25026	21524	4	1035936000
59437	20055	5	1036108800
53833	41327	5	1036368000
54440	44962	4	1036368000
8526	17675	5	1036454400
52381	45325	5	1036454400
55441	8583	5	1036454400
23199	44068	3	1036540800
18551	31406	4	1036540800
58446	11017	0	1036627200
29410	14512	5	1036713600
54996	43646	4	1036800000
56970	7252	4	1036800000
60385	27566	5	1036886400
51527	30228	5	1036972800
59365	45138	3	1036972800
60172	40630	5	1036972800
60639	39800	5	1037059200
42217	27689	3	1037232000
46759	19850	5	1037318400
13063	44285	4	1037318400
60694	42919	4	1037404800
61143	33765	5	1037404800
42361	19325	4	1037404800
39864	45138	4	1037491200
61247	7405	0	1037577600
56180	12751	4	1037577600
4601	45041	5	1037577600
28442	46792	5	1037750400
34146	44043	5	1038096000
57505	47013	5	1038096000
34795	9224	5	1038268800
56911	43156	5	1038268800
56911	35225	5	1038268800
10649	21354	5	1038268800
9679	21140	5	1038355200
40047	47055	5	1038355200
58925	45463	4	1038441600
36532	45900	4	1038614400
54996	34654	5	1038873600
56450	16985	5	1038873600
49268	38141	5	1038960000
42661	42778	5	1038960000
37036	44103	5	1039046400
35794	30551	4	1039132800
63498	45770	5	1039219200
49561	14129	0	1039564800
52228	48079	5	1039564800
60222	46500	5	1039564800
55785	20405	5	1039564800
64076	5397	5	1039651200
62760	4696	2	1039737600
64354	33636	4	1039910400
26399	45821	0	1039910400
56201	47013	5	1039910400
24677	15602	5	1040083200
51878	42243	5	1040083200
24677	45498	4	1040083200
41441	42549	5	1040083200
63691	48777	5	1040256000
46455	48510	4	1040256000
53143	16744	4	1040342400
59969	49192	1	1040342400
63573	47876	5	1040515200
57828	12535	4	1040515200
30911	21484	5	1040601600
20371	14365	5	1040601600
16255	9281	5	1040601600
63935	4305	4	1040601600
21034	47013	5	1040688000
45902	8871	5	1040774400
51797	46409	5	1040860800
35439	21393	5	1040947200
16777	30268	3	1040947200
51579	43153	5	1040947200
26794	17205	4	1041033600
49312	28874	5	1041033600
35959	48499	5	1041033600
28168	49489	5	1041033600
37183	48993	5	1041120000
30193	25951	0	1041120000
54041	47183	4	1041206400
31525	26952	3	1041465600
10951	48812	0	1041465600
31232	33901	5	1041552000
32581	9255	4	1041552000
55137	46334	4	1041638400
30640	3485	5	1041724800
54437	46617	5	1041811200
64032	45542	5	1041811200
64412	46979	5	1041897600
64434	48920	5	1041897600
67344	50456	5	1041984000
25442	32942	3	1042070400
65994	27239	3	1042156800
56353	48632	5	1042329600
25835	7762	4	1042329600
56447	26302	5	1042416000
31232	35667	5	1042416000
49360	44856	5	1042416000
12330	40223	5	1042502400
53143	17161	3	1042588800
49152	47547	5	1042588800
66180	40137	5	1042588800
42217	11102	5	1042675200
27475	39075	0	1042761600
58619	51581	5	1042934400
29300	41720	5	1043020800
59737	49489	5	1043020800
45001	32801	5	1043020800
68942	44856	5	1043193600
55818	45866	5	1043280000
68207	25382	4	1043280000
45566	25214	5	1043452800
49937	50735	3	1043452800
55137	52187	4	1043539200
58656	48715	5	1043539200
55977	34254	4	1043625600
61121	51379	3	1043625600
62886	25428	5	1043625600
62886	40287	4	1043625600
34272	45241	5	1043625600
53495	40360	5	1043712000
69662	33818	4	1043712000
58989	27059	3	1043712000
69662	1018	5	1043712000
68236	52157	2	1043712000
33254	10019	5	1043798400
12330	51916	4	1043884800
27629	8532	4	1043884800
54325	35895	4	1043971200
26584	38826	3	1043971200
59969	7272	5	1044144000
68482	50382	5	1044144000
70214	16516	5	1044144000
62086	28169	3	1044230400
16459	52076	4	1044230400
67646	41242	5	1044316800
36177	35913	4	1044316800
64508	50655	4	1044489600
50411	49982	5	1044489600
36079	52256	3	1044662400
71197	52571	5	1044662400
45524	34967	5	1044748800
40959	45694	4	1044748800
69752	23882	4	1044748800
41978	49615	5	1044835200
55690	45264	5	1044835200
37513	47830	4	1044835200
71605	38542	5	1044835200
52283	53754	5	1044921600
6357	51255	5	1044921600
56593	6949	5	1045008000
26278	53719	5	1045008000
29518	36977	5	1045094400
7308	32109	0	1045094400
49219	21800	5	1045180800
72179	40485	3	1045180800
26127	8102	5	1045267200
37275	17474	5	1045267200
57765	41723	4	1045353600
59886	52810	3	1045353600
61204	7342	5	1045353600
57831	49439	4	1045440000
68784	4306	4	1045526400
35193	16743	5	1045699200
68613	33888	5	1045699200
33747	54356	4	1045699200
71474	54460	0	1045872000
59199	23507	3	1045958400
53510	54367	5	1046044800
2525	13134	0	1046044800
66161	6468	5	1046044800
61493	51704	3	1046044800
67594	54021	4	1046044800
48612	4256	5	1046044800
31803	15172	5	1046131200
44160	22802	5	1046131200
48136	17198	3	1046131200
27911	17220	5	1046217600
18660	53368	5	1046217600
40533	52731	4	1046304000
32795	52579	2	1046304000
32795	54864	4	1046304000
69159	54721	5	1046390400
6923	52079	4	1046390400
56447	54491	5	1046649600
37077	24923	5	1046649600
12129	51866	4	1046649600
30193	50388	5	1046908800
41201	37506	5	1046908800
30594	37506	5	1046908800
38260	38314	5	1046995200
75728	10892	5	1046995200
23581	51090	5	1046995200
64682	50636	5	1047081600
20214	52467	4	1047081600
71197	45542	5	1047168000
48421	24346	4	1047340800
42470	52566	4	1047340800
57219	49435	5	1047427200
9580	48071	5	1047513600
29166	53268	5	1047513600
25792	48394	5	1047600000
50555	32982	5	1047600000
60646	51094	5	1047686400
39992	49894	5	1047772800
51257	24749	5	1047772800
63498	50591	5	1047772800
50441	40737	5	1047859200
28345	54818	5	1048118400
20477	40540	5	1048204800
20477	35641	5	1048204800
60646	50013	5	1048204800
59608	56172	5	1048291200
68605	51604	5	1048291200
54890	40737	0	1048291200
52607	53868	4	1048377600
34206	44123	5	1048377600
66899	53252	3	1048464000
29920	55048	5	1048464000
27798	44134	5	1048464000
63526	49159	3	1048464000
72671	9727	4	1048464000
42586	44083	5	1048464000
26094	29568	3	1048464000
38532	40740	3	1048550400
56141	51887	5	1048550400
71671	52179	4	1048636800
60031	32649	2	1048636800
40939	26884	4	1048636800
58407	18687	4	1048636800
76663	53967	4	1048723200
76663	53780	3	1048723200
73469	32613	4	1048723200
61702	46091	5	1048723200
25812	12508	4	1048809600
27124	7485	5	1048809600
43150	40685	3	1048982400
58300	34194	5	1048982400
40939	43905	4	1049068800
56353	36744	5	1049155200
27416	35446	5	1049241600
2312	48275	5	1049241600
13155	26611	4	1049241600
39568	30839	5	1049328000
55977	23767	4	1049414400
74297	35635	4	1049414400
29956	57931	4	1049500800
51931	42678	3	1049587200
79300	57923	5	1049673600
65308	11459	4	1049760000
47334	44968	5	1049760000
56938	52380	5	1049760000
71247	11019	4	1049932800
52924	16457	5	1049932800
30789	22072	0	1050019200
79361	32071	4	1050019200
66847	53013	5	1050019200
71460	19780	5	1050019200
52268	58493	5	1050019200
52062	57762	4	1050278400
66847	44259	0	1050278400
52525	58520	5	1050451200
81885	52236	5	1050451200
55441	57112	5	1050451200
60101	15399	4	1050537600
82772	59406	5	1050796800
48763	51308	5	1050796800
6220	53322	5	1050883200
30674	53233	2	1050969600
79250	60870	5	1051228800
55862	48510	4	1051228800
72671	30676	4	1051228800
37947	58796	4	1051401600
65955	32621	4	1051574400
74297	50165	3	1051660800
68503	11459	2	1051747200
12657	39056	4	1051747200
57883	41744	4	1051747200
49652	47500	5	1051747200
37463	24989	5	1051833600
12129	57662	4	1051833600
56125	49839	4	1051920000
54666	58793	5	1051920000
25222	33340	5	1052092800
57561	39601	5	1052092800
36835	25339	5	1052092800
63691	60886	5	1052092800
66987	33103	5	1052352000
66987	53536	0	1052352000
84996	61062	3	1052352000
57753	28300	5	1052352000
85310	59192	3	1052438400
46689	8391	3	1052611200
39713	27738	3	1052697600
58605	59781	5	1052697600
85409	16897	5	1052784000
40763	61735	5	1052784000
52074	58819	5	1052784000
52924	48292	4	1052784000
64934	42475	5	1052870400
83853	37729	5	1053129600
75227	3774	2	1053129600
42504	30635	5	1053129600
86359	56465	5	1053216000
78924	55125	5	1053216000
58104	58829	5	1053216000
50214	37676	2	1053561600
67303	50968	5	1053561600
77624	27653	3	1053561600
51482	25205	5	1053561600
85811	52729	5	1053648000
57212	59591	5	1053648000
63475	34182	5	1053648000
66889	62399	5	1053734400
42720	62970	5	1053907200
54278	55748	5	1053993600
8606	42568	5	1053993600
87678	32518	3	1054080000
87750	40396	4	1054080000
65953	28529	5	1054166400
87023	28182	5	1054339200
76503	44123	5	1054598400
72370	25923	0	1054684800
86867	63602	0	1054684800
59077	56048	4	1054771200
62883	63461	4	1054771200
55018	58988	5	1054857600
43216	47970	5	1054944000
61121	62445	0	1055030400
88814	61403	4	1055030400
51809	25255	5	1055030400
87897	38677	5	1055203200
65955	63794	4	1055203200
23479	25227	5	1055203200
27424	38877	3	1055289600
51257	13091	5	1055289600
32323	31071	1	1055289600
19540	64109	5	1055376000
19585	25940	4	1055376000
62043	47972	5	1055462400
29358	39525	0	1055635200
88814	57844	5	1055635200
29613	49383	4	1055721600
89881	61727	4	1055808000
81695	58433	5	1055894400
50643	34654	5	1055894400
23483	13581	3	1055894400
59087	50038	5	1055894400
73851	63461	5	1055894400
23483	18309	5	1055894400
87563	15586	5	1055894400
19593	65130	5	1056067200
58469	64654	3	1056067200
32772	33782	5	1056153600
35701	64654	0	1056153600
87693	40140	4	1056240000
91166	61322	4	1056326400
50712	64109	0	1056326400
13011	2794	4	1056326400
58892	40472	5	1056412800
60385	54204	5	1056412800
91296	22774	5	1056412800
56000	59177	5	1056499200
32890	60393	0	1056499200
72252	15703	3	1056585600
75490	54108	5	1056672000
29996	22840	5	1056672000
51224	38163	5	1056758400
13736	49277	5	1056758400
75170	31655	5	1056844800
57397	57943	5	1056931200
83853	45285	5	1056931200
83029	32613	5	1057017600
62085	57017	5	1057017600
42843	15355	4	1057017600
75772	25923	5	1057017600
81384	65662	5	1057104000
24670	64672	4	1057190400
24670	65072	3	1057190400
15718	64672	5	1057190400
92727	65143	4	1057276800
42651	6544	5	1057276800
92727	64931	5	1057276800
79036	65946	5	1057276800
70657	63686	5	1057363200
56670	31808	5	1057363200
74589	58433	4	1057449600
30954	54018	4	1057536000
56670	62097	5	1057536000
85528	63054	1	1057622400
83711	34780	3	1057622400
90838	65862	5	1057708800
63586	61706	5	1057708800
88826	65682	0	1057708800
86988	46440	5	1057708800
42362	55560	5	1057795200
72346	27201	4	1057795200
45902	13283	5	1057881600
37106	36563	5	1057968000
81335	66567	5	1058054400
92700	55646	4	1058054400
90224	58388	0	1058054400
68911	62219	5	1058054400
44174	34506	4	1058140800
81045	19745	5	1058227200
68207	49767	5	1058227200
61357	27667	4	1058313600
57601	63257	5	1058400000
36748	8102	5	1058400000
94474	63344	5	1058400000
37289	65118	5	1058400000
42403	50712	4	1058486400
46150	30192	4	1058572800
56463	64893	5	1058572800
92192	60442	1	1058572800
79142	55519	5	1058659200
18549	24823	0	1058659200
83400	64702	5	1058659200
80079	16263	4	1058659200
68357	66197	4	1058745600
89420	66101	4	1058745600
59992	43905	4	1058745600
59992	17066	4	1058745600
71288	47359	5	1058832000
29813	67128	4	1058918400
87144	55795	5	1059004800
78864	55158	4	1059004800
34150	51090	5	1059091200
37640	8103	3	1059091200
46678	2794	4	1059177600
22973	44292	5	1059177600
95671	53441	5	1059177600
49937	65314	4	1059264000
54278	36257	5	1059350400
93190	10469	5	1059350400
94612	50738	4	1059350400
93763	64738	4	1059436800
32724	62923	5	1059436800
56824	8286	3	1059436800
95926	38630	5	1059523200
90295	33783	4	1059523200
65803	67794	0	1059523200
96451	66116	3	1059523200
63260	62455	5	1059609600
67386	27689	4	1059609600
93444	23426	5	1059609600
67386	44929	5	1059609600
58430	59617	3	1059696000
96759	61031	5	1059696000
68601	52943	5	1059696000
93893	67584	0	1059868800
65486	33021	4	1059868800
57249	50190	2	1059955200
21734	33753	0	1059955200
51572	65068	4	1060041600
51572	11191	5	1060041600
94474	61517	5	1060128000
88910	46579	5	1060128000
60231	64584	5	1060128000
71667	67839	3	1060128000
5186	67789	5	1060214400
30674	67143	5	1060300800
49149	3662	5	1060473600
59473	63912	4	1060473600
49266	66923	4	1060473600
89278	68075	1	1060560000
89049	60936	4	1060560000
96794	65771	4	1060646400
94575	68601	5	1060646400
72178	65431	0	1060732800
67899	66116	3	1060732800
98802	68383	3	1060732800
32772	68840	5	1060819200
37886	53355	5	1060819200
70702	61022	5	1060905600
99316	27164	5	1060905600
95044	62320	2	1060905600
70702	64133	5	1060905600
93132	28984	3	1061078400
56885	64994	5	1061164800
35847	62264	5	1061164800
83816	66690	0	1061164800
61954	58380	4	1061164800
78960	24103	5	1061251200
21734	30733	1	1061251200
61712	33421	5	1061251200
68928	69034	4	1061337600
84935	50516	5	1061424000
80079	58827	5	1061424000
98394	13851	3	1061510400
95262	42363	5	1061510400
98394	69371	5	1061596800
17608	17322	4	1061596800
95262	68264	4	1061683200
42843	13030	4	1061683200
67335	65078	5	1061769600
60858	59952	5	1061942400
38532	58159	5	1061942400
96357	65442	4	1061942400
99740	25861	5	1062028800
35959	51582	5	1062028800
91366	5094	5	1062201600
28455	18398	5	1062201600
78425	31610	5	1062201600
37909	69438	4	1062374400
86141	69085	3	1062374400
58822	34764	5	1062374400
61357	68481	5	1062374400
54550	68209	5	1062460800
72112	66356	5	1062460800
85450	52658	3	1062460800
60221	25541	5	1062547200
87023	23112	4	1062633600
73904	54561	0	1062720000
41228	53240	3	1062892800
82407	64851	4	1062892800
101665	48723	0	1062979200
28373	52826	5	1062979200
102331	33830	4	1063065600
79036	70796	5	1063065600
57003	7662	3	1063152000
47432	7144	4	1063152000
92353	70734	0	1063238400
94257	57327	4	1063238400
54325	49930	4	1063238400
92264	1465	5	1063238400
98158	68918	5	1063411200
20623	39968	5	1063584000
99443	44800	2	1063584000
96357	32633	4	1063584000
33735	42867	5	1063670400
37072	55381	5	1063929600
73943	40301	5	1064016000
73943	40002	5	1064016000
92241	63873	5	1064102400
79132	71458	0	1064102400
102417	69806	4	1064102400
83178	46219	5	1064275200
35794	52789	5	1064275200
99443	22314	2	1064361600
39568	62597	5	1064448000
52640	54903	5	1064707200
1533	49330	2	1064707200
72370	56115	5	1064793600
101113	55560	4	1064880000
93763	37898	4	1064966400
87144	46991	5	1064966400
85703	71566	4	1064966400
56081	42251	5	1065052800
41292	42343	5	1065139200
98851	62325	4	1065139200
90295	43156	5	1065225600
9580	67698	5	1065225600
93713	20329	4	1065312000
101896	34268	5	1065312000
63573	70180	4	1065312000
106849	54193	4	1065312000
51501	38707	4	1065312000
4753	68298	5	1065312000
78770	62496	4	1065571200
92486	60804	2	1065571200
57212	53854	5	1065657600
78249	71799	4	1065657600
40560	38516	5	1065744000
105125	45334	5	1065830400
56181	68960	5	1066003200
26314	3141	5	1066089600
92090	41622	4	1066089600
86520	26748	0	1066089600
67899	69999	4	1066089600
79132	73328	0	1066176000
108231	71468	5	1066262400
107664	59039	4	1066348800
81369	73390	0	1066348800
103142	18267	5	1066348800
26652	73577	5	1066348800
81369	73392	0	1066348800
78924	69634	5	1066435200
87870	71896	5	1066435200
12714	58159	5	1066435200
80018	73210	5	1066608000
92699	72911	5	1066694400
31914	62541	5	1066694400
68928	56005	5	1066694400
95697	31395	5	1066694400
39901	43306	5	1066780800
37463	35309	2	1066780800
105934	52180	3	1066867200
39754	70209	4	1066953600
92319	29541	4	1067040000
106849	54195	4	1067126400
48762	65753	5	1067126400
40984	13881	4	1067126400
45162	21913	3	1067212800
100296	57857	5	1067212800
61511	13236	2	1067299200
107318	67100	5	1067299200
107635	42995	4	1067385600
102937	71584	1	1067385600
69022	32282	5	1067385600
40600	30267	5	1067472000
58837	37857	5	1067472000
76001	68516	5	1067644800
44420	18072	4	1067731200
92486	54005	5	1067731200
27416	72988	5	1067817600
110303	58153	4	1067817600
79250	35848	5	1067817600
101113	66381	5	1067817600
104831	30513	5	1067817600
5684	73210	5	1067904000
109631	33377	0	1067904000
62408	53611	4	1067904000
73746	46021	5	1068076800
87567	54561	5	1068163200
56919	58023	4	1068249600
54067	41306	5	1068336000
96295	74859	5	1068336000
57610	41306	0	1068422400
